scene_id,image_id,image_path,component_instance_mask_path,defect_semantic_mask_path,component_yolo_path,defect_yolo_path,domain,split,task_type,training_use,evaluation_eligible,classification_eligible,lighting_profile,background_asset_id,scene_seed,attempt,instance_count,distinct_class_count,component_status_labels,source_parent_ids,composition_family_id,width,height,image_sha256,component_mask_sha256,defect_mask_sha256,component_yolo_sha256,defect_yolo_sha256,background_mean_luma,background_std_luma,background_p99_luma,component_mean_luma,component_background_luma_delta,component_background_luma_ratio,component_light_spill_p99,component_light_spill_max,background_luma_reference,config_sha256,generator_version,qc_gate_version,qc_status,human_verified,background_params_json,sensor_params_json,shadow_params_json
syn-v4-conv-0213,214,synthetic/v4_conveyor/images/train/syn-v4-conv-0213.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0213.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0213.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0213.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0213.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1946136624,0,5,5,body_chip|lead_breakage|surface_spot|contamination|normal_proxy,syn-v2-700-body_chip-0035|syn-v2-700-lead_breakage-0014|syn-v2-700-surface_spot-0064|syn-v2-700-contamination-0028|syn-v2-700-surface_spot-0090,syn-v4-conv-0213,1280,720,74cc048d4606abe05e7cb1e7a13e96e1715068e1b79c44aa51d3e44e70fe1d54,beb133b154760d145e6c7162203bcf33bbb15f0848f3ad307749f41cf5f1cc62,3210f09df795a41aabd9d99df4f5a32cee6890ebc4bfd8447e3141937e62b3d6,922fee71be942e773e75fb7fa5cfadf57d3dab33e31ff3cd07cdbc53276cebd3,d14f2a2458e2e2dda37ffc5fde5eebf395a925883b8e6d4021656555ebcde247,28.440102,2.857919,36.502602,137.804230,109.364128,4.845420,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.80398078,""contrast"":0.95357413,""crop_x"":0,""crop_y"":408,""noise_seed"":3705274649,""noise_sigma"":0.67097436,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.07752543562163094,""jpeg_quality"":93,""noise_seed"":3096401565,""noise_sigma"":0.6779787327796216}","{""blur_radius_px"":5.341457911565186,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.25810658},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":5,""opacity"":0.23126542},{""instance_index"":3,""offset_x_px"":2,""offset_y_px"":10,""opacity"":0.2716986},{""instance_index"":4,""offset_x_px"":-1,""offset_y_px"":5,""opacity"":0.25504139},{""instance_index"":5,""offset_x_px"":4,""offset_y_px"":7,""opacity"":0.20117069}]}"
syn-v4-conv-0214,215,synthetic/v4_conveyor/images/train/syn-v4-conv-0214.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0214.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0214.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0214.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0214.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,621736837,0,5,5,discoloration|scratch|contamination|surface_spot|normal_proxy,syn-v2-700-discoloration-0045|syn-v2-700-scratch-0057|syn-v2-700-contamination-0044|syn-v2-700-surface_spot-0049|syn-v2-700-body_chip-0099,syn-v4-conv-0214,1280,720,20ac77fb859b0ee31590eabe96ec7c243f9b27826da98a992679374a4b990cfa,43342720e7a37205d9b1c66d5d91f3e97c931db3f83054a5ea5233f852eff9f6,6695eac11ec5f8f18fd3a57b9a11e6f0beb9458c2058b805fc7ea5a615858faa,943e5635c7dbd1c25be69c911a04c381ba53d4bbe569e57d82d476ae6e8c74ce,f325b4270b44c2cf1cfb58289f1a7e19ca43b58b7db4e4831e0381b15f7796bf,30.229000,3.269739,39.144402,133.978333,103.749332,4.432113,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.85105376,""contrast"":0.9836633,""crop_x"":0,""crop_y"":207,""noise_seed"":2310646633,""noise_sigma"":0.50600449,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.3017355411206004,""jpeg_quality"":94,""noise_seed"":1486749358,""noise_sigma"":1.0093679135067914}","{""blur_radius_px"":5.453967283347314,""instances"":[{""instance_index"":1,""offset_x_px"":5,""offset_y_px"":5,""opacity"":0.18869542},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":7,""opacity"":0.28424289},{""instance_index"":3,""offset_x_px"":1,""offset_y_px"":10,""opacity"":0.24911159},{""instance_index"":4,""offset_x_px"":1,""offset_y_px"":5,""opacity"":0.28708606},{""instance_index"":5,""offset_x_px"":0,""offset_y_px"":5,""opacity"":0.26164116}]}"
syn-v4-conv-0215,216,synthetic/v4_conveyor/images/train/syn-v4-conv-0215.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0215.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0215.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0215.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0215.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1020581768,0,5,5,contamination|normal_proxy|lead_breakage|discoloration|scratch,syn-v2-700-contamination-0035|syn-v2-700-surface_spot-0092|syn-v2-700-lead_breakage-0059|syn-v2-700-discoloration-0053|syn-v2-700-scratch-0090,syn-v4-conv-0215,1280,720,2b256d951f636ac6dfac0a14f014e2755f58e7d9685a59ecbec665cb152e07e1,1ff36b3323e95282ac07d1c76e0f39b8b0bce973909bfb335fe41f155d62248f,9712921997bc5d3883a8cca6f329f0686723f4753930857bd300b050f91e0675,bb428560b6bd3ab58f0975f85f9e4b957fcfdc6198995a61ca3f5de2711cfba9,baed6a65fe5f2ab483c67e5eae4263aededb216b7e2ada73c4e50d9a764be7ce,28.315651,3.687952,38.000000,138.653290,110.337639,4.896701,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.78998293,""contrast"":1.0518812,""crop_x"":0,""crop_y"":502,""noise_seed"":904594140,""noise_sigma"":0.32223926,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.09251331340984677,""jpeg_quality"":96,""noise_seed"":2698412475,""noise_sigma"":0.38410605877890763}","{""blur_radius_px"":6.852904875905198,""instances"":[{""instance_index"":1,""offset_x_px"":5,""offset_y_px"":10,""opacity"":0.24951087},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":10,""opacity"":0.31681139},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":7,""opacity"":0.23491142},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":7,""opacity"":0.26424292},{""instance_index"":5,""offset_x_px"":2,""offset_y_px"":6,""opacity"":0.2455872}]}"
syn-v4-conv-0216,217,synthetic/v4_conveyor/images/train/syn-v4-conv-0216.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0216.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0216.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0216.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0216.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1097495882,1,5,5,body_crack|surface_spot|lead_breakage|scratch|discoloration,syn-v2-700-body_crack-0037|syn-v2-700-surface_spot-0021|syn-v2-700-lead_breakage-0018|syn-v2-700-scratch-0011|syn-v2-700-discoloration-0073,syn-v4-conv-0216,1280,720,ba0dc9264df4e1bb8fb6d7a80aee160dca44d4000856359174f0edaa26dd955a,28bee5b9ade25e96da4d94d2520c7104e37039954cf93cff88a7036bf8d38d54,7557388d3f6897d376ca133015ab4e23f30d89a18c9fc798804ddd629669830a,12a9ec4ca34742c06df0a12a91be4dbe0f8a5729fdde2889e04c3023756fe4bc,bf901aca43a2377b1b6f23d4b8b3e0c7f78e3cb435ae912e6a11aa2be266210f,30.311934,3.119992,39.077400,142.221939,111.910006,4.691945,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.85342002,""contrast"":0.96011399,""crop_x"":0,""crop_y"":383,""noise_seed"":167941195,""noise_sigma"":1.01339664,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.15013502412840893,""jpeg_quality"":94,""noise_seed"":2420925585,""noise_sigma"":1.091629852440798}","{""blur_radius_px"":7.1428152601696056,""instances"":[{""instance_index"":1,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.28440228},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":7,""opacity"":0.28334726},{""instance_index"":3,""offset_x_px"":5,""offset_y_px"":10,""opacity"":0.20601153},{""instance_index"":4,""offset_x_px"":-2,""offset_y_px"":5,""opacity"":0.29008371},{""instance_index"":5,""offset_x_px"":2,""offset_y_px"":10,""opacity"":0.19742727}]}"
syn-v4-conv-0217,218,synthetic/v4_conveyor/images/train/syn-v4-conv-0217.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0217.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0217.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0217.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0217.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,613234683,0,5,5,normal_proxy|body_crack|scratch|lead_breakage|contamination,syn-v2-700-body_chip-0006|syn-v2-700-body_crack-0003|syn-v2-700-scratch-0028|syn-v2-700-lead_breakage-0053|syn-v2-700-contamination-0088,syn-v4-conv-0217,1280,720,140b5bbae9dac30432c0cf13c5811b1411f7bc172f15e70d6746f1d476580d2d,5fa942a264dbf85fff64af8532afdc83cf200a7c468100272eed2d55866b00a4,e737ea2f44a560d5fc87f37dd7b1e7df6d900a5305131cd8e7861f0a64288a0e,44de9584b869849a28e4fa788d4562a3159770c1f434462d1d13ea2b18b51737,7034f9877d01ebb815c568be66734e015e606a63aee4fc785119d8de67154e87,31.578060,3.411006,41.144398,149.359070,117.781010,4.729837,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.89283391,""contrast"":0.9226089,""crop_x"":0,""crop_y"":128,""noise_seed"":2026341859,""noise_sigma"":0.9390381,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.02255505023777376,""jpeg_quality"":94,""noise_seed"":2464430504,""noise_sigma"":0.36479665198119576}","{""blur_radius_px"":5.888777192000598,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":7,""opacity"":0.28855496},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":8,""opacity"":0.30156},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":6,""opacity"":0.27979803},{""instance_index"":4,""offset_x_px"":3,""offset_y_px"":10,""opacity"":0.29476526},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":10,""opacity"":0.30547882}]}"
syn-v4-conv-0218,219,synthetic/v4_conveyor/images/train/syn-v4-conv-0218.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0218.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0218.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0218.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0218.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1691756375,0,5,5,normal_proxy|lead_breakage|scratch|contamination|surface_spot,syn-v2-700-discoloration-0058|syn-v2-700-lead_breakage-0059|syn-v2-700-scratch-0011|syn-v2-700-contamination-0028|syn-v2-700-surface_spot-0034,syn-v4-conv-0218,1280,720,96bd03abf5cd5d80fe33ef2b72ae1ad9b1ed74171cadd7c27be490a3988ec926,d33b0c5cd35a284a793ac8cc5e4ebeb48cb66d5d5cfd09d211c13a66c07060c1,6c573beeb1c8b0fe99340d8a73c40fa82c15556d49a032a867db6ea7afe0ab53,50a0557ed487f2c74cb3ea04dcdaeb202c47a59cde1a4b40d2b84d0fb10e2a15,66696aa808f7e85cff4abb40f750cc0ca082d1c9c7a153ede833291f5e74d3d2,28.297749,2.680918,35.931801,140.586060,112.288311,4.968101,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.82976625,""contrast"":0.99812682,""crop_x"":0,""crop_y"":38,""noise_seed"":1562976103,""noise_sigma"":0.420152,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2549032241173919,""jpeg_quality"":93,""noise_seed"":4189418504,""noise_sigma"":0.8653116885083354}","{""blur_radius_px"":6.422034593901435,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.21903926},{""instance_index"":2,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.28601983},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.22725844},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":6,""opacity"":0.18411823},{""instance_index"":5,""offset_x_px"":1,""offset_y_px"":8,""opacity"":0.29091566}]}"
syn-v4-conv-0219,220,synthetic/v4_conveyor/images/train/syn-v4-conv-0219.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0219.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0219.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0219.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0219.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,411347747,0,5,5,lead_breakage|body_chip|surface_spot|normal_proxy|contamination,syn-v2-700-lead_breakage-0085|syn-v2-700-body_chip-0086|syn-v2-700-surface_spot-0046|syn-v2-700-lead_breakage-0082|syn-v2-700-contamination-0028,syn-v4-conv-0219,1280,720,3df8795ab04682a20913b9c92024bba041b5cf8118a343602c3f0f34faea762a,3df31129cdb0d6d490bf4f37cb51819257ec2b4de9c9750eeb89646e3210f823,a7398ba36a529eea0f30764dba16d5644c6ef9afd23430405123cafc760b3a59,75ab8edf40fbea44da3ba2c7113b685ea1719e60b92fc59206fb947cf2b69db4,3e91e6c32d795d9e7a3782079c52b91c65493838e8fa57a4bc26d9b829b1170a,25.408743,3.271014,33.931801,143.956100,118.547358,5.665613,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.76052498,""contrast"":1.00840965,""crop_x"":0,""crop_y"":555,""noise_seed"":1348948545,""noise_sigma"":0.6746741,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.3130119360665418,""jpeg_quality"":95,""noise_seed"":74782939,""noise_sigma"":1.2177515304950477}","{""blur_radius_px"":7.7362825474125785,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":6,""opacity"":0.19312746},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":10,""opacity"":0.22923661},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":9,""opacity"":0.19404602},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.20354584},{""instance_index"":5,""offset_x_px"":3,""offset_y_px"":8,""opacity"":0.19492964}]}"
syn-v4-conv-0220,221,synthetic/v4_conveyor/images/train/syn-v4-conv-0220.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0220.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0220.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0220.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0220.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,816016687,0,5,5,contamination|scratch|body_crack|body_chip|surface_spot,syn-v2-700-contamination-0014|syn-v2-700-scratch-0096|syn-v2-700-body_crack-0079|syn-v2-700-body_chip-0033|syn-v2-700-surface_spot-0025,syn-v4-conv-0220,1280,720,04f455d18cbc866523f7c9b8f88c0325a8adeb6404a68e85fd34b59dc75e6a94,90b153955b3210c3f5404308af360613071e94becfcbf67fec4bc47479eb2f22,6c92cffa98cdcaeb8334e6cc312f876d03c1a4dd81f5000d3c96dcea3bfaf42c,4a1af399ca1345dd32fd852a3dca4971de6d50ede0638e33357ba77042049abc,e6e9fae8c8d4c96e01a7a6f757c715a34fdc100831f52b8d66786429865064c7,27.973507,3.616755,37.144398,144.949310,116.975803,5.181664,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.78693451,""contrast"":1.02417634,""crop_x"":0,""crop_y"":120,""noise_seed"":4152014392,""noise_sigma"":0.92358628,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2587367612034468,""jpeg_quality"":92,""noise_seed"":3603020829,""noise_sigma"":0.3815482767046639}","{""blur_radius_px"":8.997523873865067,""instances"":[{""instance_index"":1,""offset_x_px"":5,""offset_y_px"":9,""opacity"":0.19764109},{""instance_index"":2,""offset_x_px"":-1,""offset_y_px"":9,""opacity"":0.22673511},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.24720953},{""instance_index"":4,""offset_x_px"":4,""offset_y_px"":5,""opacity"":0.31338238},{""instance_index"":5,""offset_x_px"":3,""offset_y_px"":8,""opacity"":0.2747085}]}"
syn-v4-conv-0221,222,synthetic/v4_conveyor/images/train/syn-v4-conv-0221.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0221.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0221.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0221.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0221.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,691113140,0,5,5,body_crack|lead_breakage|discoloration|body_chip|surface_spot,syn-v2-700-body_crack-0057|syn-v2-700-lead_breakage-0029|syn-v2-700-discoloration-0047|syn-v2-700-body_chip-0062|syn-v2-700-surface_spot-0025,syn-v4-conv-0221,1280,720,4ccc9569597652d01c54b19f44c528715df81d090fffa6b220cbd439ab36bc20,b95bb313b997282925ddba90e09049135022d84c7af6810ed5e2a14b2b9c5788,3af39e94d1d4fce71f9db5646c3fe55b35d5c585137e88dba6190a519101c90c,a740e430e0b0fc00ff4b78ad91c82fb66fabcc850d634608aa63bdfae05d3611,e1f95c165f0ebb31aaab3bed956db8c9ae3ba45c0c158574b7ab8a45672d1982,25.111385,3.549767,34.144402,143.597137,118.485752,5.718408,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.72258322,""contrast"":1.01673469,""crop_x"":0,""crop_y"":111,""noise_seed"":1941690086,""noise_sigma"":0.96569664,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.23428571741116697,""jpeg_quality"":95,""noise_seed"":1967831790,""noise_sigma"":0.7711997000310484}","{""blur_radius_px"":7.427884613490647,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":7,""opacity"":0.19617876},{""instance_index"":2,""offset_x_px"":-3,""offset_y_px"":10,""opacity"":0.31904009},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.24530046},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.19260617},{""instance_index"":5,""offset_x_px"":-1,""offset_y_px"":10,""opacity"":0.18123959}]}"
syn-v4-conv-0222,223,synthetic/v4_conveyor/images/train/syn-v4-conv-0222.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0222.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0222.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0222.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0222.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1245265234,0,5,5,discoloration|contamination|scratch|surface_spot|lead_breakage,syn-v2-700-discoloration-0015|syn-v2-700-contamination-0085|syn-v2-700-scratch-0054|syn-v2-700-surface_spot-0077|syn-v2-700-lead_breakage-0059,syn-v4-conv-0222,1280,720,9118400d8ce4510688913587ca3ae9dad60c3020a8fbefcaf2f7dee0869a3315,1cc2558a372540bf0b378bf164efbbfc7988c318732b423f1ade3e918c385588,6ef692074a042a21c7391d831935ed8eaa717adb47251b90eedba5d6e37ccc0c,dbefd2826c480b953eea0f4dcae8cad3bc22c4ca9f32d26e0114aa33f59f3b81,5191a5acb084f4730796b43d8e3cb69f166d85c15df0559a1310f9ef5c50b62c,26.109032,2.807348,34.144402,123.571632,97.462601,4.732908,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.74808162,""contrast"":0.97334869,""crop_x"":0,""crop_y"":447,""noise_seed"":1856293396,""noise_sigma"":0.79784339,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.008685531386554673,""jpeg_quality"":92,""noise_seed"":699624660,""noise_sigma"":0.3682636361842076}","{""blur_radius_px"":6.277413647141447,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":9,""opacity"":0.30111919},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":5,""opacity"":0.29927223},{""instance_index"":3,""offset_x_px"":5,""offset_y_px"":5,""opacity"":0.2662933},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.24724874},{""instance_index"":5,""offset_x_px"":1,""offset_y_px"":9,""opacity"":0.30177955}]}"
